timestamp,pod_name,namespace,cpu_allocation_efficiency,memory_allocation_efficiency,disk_io,network_latency,node_temperature,node_cpu_usage,node_memory_usage,event_type,event_message,scaling_event,pod_lifetime_seconds,failure_type
01/01/2023 04:07,pod_14879,dev,0.591156837,0.426129624,379.6196664,135.5039089,97.08099477,50.72191032,7.673141718,Warning,Killed,False,3842,pod_termination
01/01/2023 03:37,pod_13030,dev,0.203456105,0.406772469,708.3028016,45.75801906,47.44497252,40.35276006,37.91067846,Warning,Started,True,10306,normal
01/01/2023 03:52,pod_13956,prod,0.018658218,0.301474118,287.9636905,147.4201128,46.14488783,52.66009882,81.84536003,Error,Failed,True,97518,pod_failure
01/01/2023 00:15,pod_900,default,0.070091905,0.121904031,251.2421728,112.1969777,47.26836046,25.54487464,97.73799522,Normal,Killed,True,31855,memory_exhaustion
01/01/2023 00:03,pod_184,default,0.361977782,0.335775881,526.5578822,23.47689172,69.35720832,22.18450939,91.11910301,Normal,Killed,False,172506,memory_exhaustion
01/01/2023 03:50,pod_13834,default,0.42262814,0.422678913,375.2928151,164.2291626,33.36305578,83.68284157,88.41287798,Normal,Completed,True,52108,network_latency_issue
01/01/2023 00:48,pod_2913,prod,0.025633468,0.828935772,935.5262231,40.97465283,77.73172727,43.83843639,85.36830934,Error,Started,True,194300,disk_io_bottleneck
01/01/2023 02:00,pod_7249,default,0.860490125,0.971988886,721.5181016,16.46633272,37.74570626,66.79922291,77.49536379,Normal,Killed,True,176583,normal
01/01/2023 00:35,pod_2145,kube-system,0.320403805,0.772064537,484.4925359,19.97829143,23.48951681,22.78922609,61.22324491,Warning,Started,False,162031,normal
01/01/2023 03:34,pod_12866,prod,0.109905739,0.262952252,43.41743052,15.23863937,86.22360455,81.19046754,67.94519415,Normal,Completed,False,5844,overheating
01/01/2023 00:34,pod_2088,prod,0.675002733,0.40529353,278.9779925,50.44285584,75.72163296,85.36161003,25.5858576,Warning,Killed,False,13936,pod_termination
01/01/2023 01:57,pod_7050,prod,0.90837506,0.48700724,228.787521,18.63586436,27.86978909,56.71883757,12.47467407,Normal,Completed,False,112506,normal
01/01/2023 02:40,pod_9647,default,0.440085372,0.280070759,948.07675,172.7010773,51.28004027,41.13267211,91.03358152,Normal,Completed,True,145763,memory_exhaustion
01/01/2023 01:18,pod_4693,kube-system,0.348386643,0.670015574,464.9402295,171.4703409,35.34326905,80.53724726,47.6805984,Error,OOMKilled,False,188497,memory_exhaustion
01/01/2023 00:28,pod_1688,dev,0.702789294,0.788975408,476.5109334,24.8866489,31.42241088,36.22594155,99.70464605,Normal,Completed,True,168969,memory_exhaustion
01/01/2023 02:09,pod_7750,prod,0.113364441,0.656806862,391.9461072,169.3449132,81.38763989,44.76623853,62.91908944,Normal,Failed,True,39665,network_latency_issue
01/01/2023 03:32,pod_12733,kube-system,0.629580228,0.908896377,955.5067206,138.3834471,60.47855282,92.14343648,66.74521949,Warning,OOMKilled,True,168597,memory_exhaustion
01/01/2023 00:29,pod_1768,dev,0.020496145,0.518154061,543.5580777,121.5553336,34.99040922,58.86212744,21.14995764,Normal,Started,False,131411,normal
01/01/2023 00:09,pod_592,prod,0.112865227,0.22035445,705.8836762,61.41393622,71.21340073,88.59506958,10.6721427,Error,OOMKilled,False,57859,memory_exhaustion
01/01/2023 00:32,pod_1923,prod,0.442481786,0.330869112,377.2166751,72.33678664,30.39052661,81.57054007,38.00539282,Warning,Started,True,135087,normal
01/01/2023 04:05,pod_14745,prod,0.615870858,0.710784961,444.6549267,199.3335616,23.24948196,22.61180462,72.35292962,Error,Completed,False,107106,network_latency_issue
01/01/2023 00:26,pod_1617,prod,0.045804854,0.729545407,260.427754,81.38467487,77.4014536,94.15507665,45.52327807,Error,OOMKilled,True,76691,memory_exhaustion
01/01/2023 04:07,pod_14830,kube-system,0.591184404,0.835754577,815.2771421,56.89270911,75.22646007,40.54054375,98.23150393,Error,Killed,True,99591,pod_termination
01/01/2023 03:53,pod_13983,prod,0.550066614,0.928055085,369.370822,62.96426096,68.45791415,42.42291895,66.55629876,Normal,OOMKilled,True,73750,normal
01/01/2023 00:18,pod_1114,dev,0.251915709,0.686573941,728.7142537,115.5765351,76.16955849,72.39515926,33.778853,Normal,OOMKilled,False,125647,normal
01/01/2023 00:56,pod_3404,prod,0.14377597,0.693260951,267.8907913,103.5534601,74.09499742,58.40116673,38.41641628,Warning,Failed,True,192064,pod_failure
01/01/2023 00:08,pod_538,kube-system,0.726709171,0.689967689,461.9533582,154.0976188,88.61465897,26.66562979,49.2617187,Normal,Started,False,153856,network_latency_issue
01/01/2023 03:26,pod_12417,dev,0.096550413,0.843647369,52.22848089,183.9125593,30.24633232,7.110580575,0.784133607,Error,Failed,True,35359,pod_failure
01/01/2023 03:19,pod_11975,dev,0.641925326,0.195330013,682.5579933,189.3815839,80.19065778,10.04200629,72.670065,Error,Failed,False,164121,pod_failure
01/01/2023 02:30,pod_9049,dev,0.477996939,0.537135994,827.0348282,178.3364269,67.8225191,95.92195081,89.06255516,Warning,Started,True,192293,cpu_exhaustion
01/01/2023 02:47,pod_10069,default,0.838527715,0.078420587,735.1831169,148.0076248,96.99297643,73.7891507,62.46391846,Warning,OOMKilled,False,132279,memory_exhaustion
01/01/2023 01:19,pod_4789,dev,0.529275206,0.492002711,238.4363944,110.3029876,65.99743637,16.82909719,23.50806684,Error,Killed,True,156422,pod_termination
01/01/2023 02:52,pod_10375,kube-system,0.252828868,0.11489321,524.7539646,108.7177025,84.33199313,12.21428501,36.18973865,Normal,Killed,True,58669,overheating
01/01/2023 02:18,pod_8303,prod,0.534358313,0.105184223,989.0770153,160.8981456,98.65798314,21.78667839,50.36382635,Warning,Completed,True,177427,disk_io_bottleneck
01/01/2023 03:26,pod_12407,default,0.992711626,0.690026027,333.265915,185.5347825,93.73772685,60.80486008,93.56730695,Error,OOMKilled,True,102426,memory_exhaustion
01/01/2023 01:07,pod_4038,kube-system,0.399709655,0.356455431,337.4902475,65.2859478,99.54985696,56.44063418,79.6092876,Warning,Completed,True,96153,overheating
01/01/2023 03:01,pod_10897,kube-system,0.31913357,0.504161531,20.10678093,131.5176792,81.84436785,96.69717956,81.09189892,Error,Started,False,34879,cpu_exhaustion
01/01/2023 02:19,pod_8398,default,0.122209657,0.178951076,317.5887986,62.5809549,22.80036541,3.241136153,15.6171279,Error,Started,False,150328,normal
01/01/2023 00:06,pod_394,prod,0.649246673,0.955509272,663.1419877,133.2678589,97.22130718,83.40094403,38.417417,Error,Failed,False,180423,pod_failure
01/01/2023 01:12,pod_4342,prod,0.353479715,0.00010689,430.2887849,131.5881286,84.94237482,37.51271268,16.74819604,Normal,Completed,True,136972,overheating
01/01/2023 00:04,pod_293,dev,0.302340465,0.741231811,176.7726749,186.3859141,90.53092272,82.10412423,54.62442167,Error,Failed,False,128493,pod_failure
01/01/2023 01:47,pod_6435,dev,0.809260583,0.040578591,653.3554626,105.6549535,31.63579097,91.88680857,59.29064003,Normal,Failed,True,47661,cpu_exhaustion
01/01/2023 00:51,pod_3079,prod,0.735127344,0.439145373,600.3615316,105.3603979,37.64221847,43.96266796,8.867498262,Error,Started,True,53182,normal
01/01/2023 04:09,pod_14994,dev,0.226880864,0.523094117,257.1126054,0.808444678,91.1012835,68.3909694,78.10751795,Normal,Completed,False,126935,overheating
01/01/2023 01:26,pod_5174,prod,0.284691137,0.205824459,699.0590624,129.0479604,49.89115847,61.44015993,61.22006091,Error,OOMKilled,True,156769,memory_exhaustion
01/01/2023 04:00,pod_14425,dev,0.766080058,0.740794981,286.356818,139.5643865,89.77445604,86.54947089,28.23654254,Warning,Started,False,156287,overheating
01/01/2023 02:14,pod_8065,kube-system,0.34950083,0.152856427,348.6298238,179.6771221,82.34863552,24.13563716,40.19113558,Normal,Failed,True,38513,network_latency_issue
01/01/2023 01:51,pod_6690,prod,0.240815445,0.902690873,22.7770933,91.62545551,36.22964284,10.70353954,61.05260013,Warning,Completed,True,6399,normal
01/01/2023 03:13,pod_11585,default,0.28708807,0.678035857,240.4188929,35.80420675,81.47598325,29.14431308,62.22849353,Error,Completed,False,127355,overheating
01/01/2023 01:50,pod_6613,default,0.167043835,0.485156957,401.1269969,171.7254444,34.3872903,61.15844308,7.4904933,Warning,OOMKilled,True,19196,memory_exhaustion
01/01/2023 01:45,pod_6319,kube-system,0.886444107,0.109146153,815.8065474,188.1800461,43.08068832,27.87419983,37.1577864,Warning,OOMKilled,False,80117,memory_exhaustion
01/01/2023 02:34,pod_9254,dev,0.210283076,0.836737624,818.2458422,156.0684614,27.57638089,12.60910421,14.35548823,Warning,OOMKilled,True,169382,memory_exhaustion
01/01/2023 02:36,pod_9368,dev,0.288835569,0.937633457,241.7189691,14.32562029,32.17480754,62.74199095,64.3515122,Normal,Killed,True,168722,normal
01/01/2023 02:17,pod_8240,default,0.163284318,0.200722981,879.9082125,95.1744423,39.90969491,89.09311533,24.00686619,Normal,Failed,False,75842,normal
01/01/2023 02:33,pod_9194,dev,0.798220753,0.837145543,75.02347422,60.66118648,55.71372024,78.01979923,8.3589254,Warning,Failed,True,33223,pod_failure
01/01/2023 03:50,pod_13833,kube-system,0.52932118,0.097606281,198.4855097,167.4490177,24.85063987,96.69884889,46.07107194,Normal,Failed,False,65480,cpu_exhaustion
01/01/2023 01:18,pod_4716,dev,0.222571042,0.865054078,618.147388,172.5073202,79.76153851,45.67177342,17.11315048,Warning,Started,False,37570,network_latency_issue
01/01/2023 03:36,pod_12967,kube-system,0.531023968,0.457075075,740.3396549,191.1760247,70.23669308,98.87211049,34.60768523,Error,OOMKilled,False,125059,memory_exhaustion
01/01/2023 04:01,pod_14514,prod,0.199253578,0.890511601,769.1803253,20.49871243,42.55073208,11.71427484,29.56257077,Normal,OOMKilled,True,70347,normal
01/01/2023 03:29,pod_12558,default,0.752381647,0.546413074,483.6751843,192.851725,94.70558702,34.96002554,45.85689427,Error,Failed,False,31558,pod_failure
01/01/2023 03:57,pod_14277,default,0.264877816,0.89744001,2.091296621,55.61404828,29.2319335,51.02954299,29.13128077,Error,Completed,True,69856,normal
01/01/2023 02:49,pod_10189,prod,0.364902545,0.400688949,312.6002293,108.8721126,34.39513361,9.703726761,99.52780448,Normal,OOMKilled,True,147877,memory_exhaustion
01/01/2023 02:39,pod_9552,kube-system,0.104171502,0.688189686,345.3023293,3.647982756,49.66648472,57.43468498,77.18327993,Normal,Killed,True,43608,normal
01/01/2023 00:57,pod_3447,default,0.052813057,0.269334712,362.609008,177.0510751,48.84916774,55.14125047,83.21746048,Warning,OOMKilled,False,197214,memory_exhaustion
01/01/2023 00:29,pod_1740,kube-system,0.628026895,0.859446146,83.35288153,180.9063275,38.4681428,48.43639189,34.14010914,Warning,Completed,True,97381,network_latency_issue
01/01/2023 03:10,pod_11459,kube-system,0.784854119,0.665643001,630.4964613,72.94000024,22.42024615,36.08488189,41.4522695,Normal,Completed,True,143995,normal
01/01/2023 02:15,pod_8141,default,0.129763537,0.332783107,36.03895132,42.32810097,88.55667685,51.02035771,25.13440055,Warning,Started,False,88598,overheating
01/01/2023 03:01,pod_10860,prod,0.194198801,0.00227434,443.3743536,174.9942138,87.27570475,21.9144119,6.651179417,Normal,Killed,True,185776,network_latency_issue
01/01/2023 03:42,pod_13332,dev,0.741556902,0.166897357,659.8166814,29.92644161,38.63738366,82.92310787,33.63480562,Error,Started,False,75364,normal
01/01/2023 00:36,pod_2184,prod,0.645829218,0.387574213,649.1338985,22.11541277,27.92693916,22.29214837,5.309451216,Normal,Completed,True,69211,normal
01/01/2023 01:30,pod_5444,dev,0.794118765,0.63543183,679.6081459,100.7999449,29.95125414,73.93179268,50.23692234,Normal,Completed,False,65898,normal
01/01/2023 03:47,pod_13636,dev,0.977853875,0.017521808,538.9898637,96.53400707,45.604942,63.80173349,75.01570027,Error,Started,False,178886,normal
01/01/2023 01:55,pod_6950,prod,0.171768603,0.549329179,804.6176791,169.7588009,64.44862266,47.41613479,0.295151335,Warning,OOMKilled,True,170293,memory_exhaustion
01/01/2023 03:53,pod_14029,prod,0.689888855,0.784002657,802.5995481,52.96897059,21.34031167,3.918310616,72.12805296,Normal,OOMKilled,False,5244,normal
01/01/2023 02:54,pod_10465,default,0.28514866,0.007105097,913.07306,31.50892349,30.65118046,41.52394254,70.90707966,Warning,Started,False,143327,disk_io_bottleneck
01/01/2023 03:09,pod_11399,dev,0.949012475,0.028152738,822.0114102,167.7248678,21.61947913,47.53157573,53.19418678,Normal,Completed,True,154462,network_latency_issue
01/01/2023 00:07,pod_465,prod,0.649615554,0.513916442,566.2758298,74.0039909,61.30068044,8.093896539,59.46122652,Error,Failed,True,114448,pod_failure
01/01/2023 03:55,pod_14134,dev,0.084362541,0.969381582,804.888843,87.06556256,30.53709747,36.19107664,44.0259645,Warning,Started,False,42116,normal
01/01/2023 02:30,pod_9039,prod,0.421365885,0.46732209,562.1836716,34.6024855,39.50339082,15.62278169,17.60365407,Warning,Failed,False,165554,pod_failure
01/01/2023 02:04,pod_7459,kube-system,0.728356497,0.548123086,245.5986279,36.0099644,62.56664479,19.34415054,21.81677522,Warning,Completed,False,104956,normal
01/01/2023 00:01,pod_113,dev,0.32842464,0.388053415,273.2233548,108.9161318,89.46295018,43.90923216,19.30324291,Normal,Started,True,51456,overheating
01/01/2023 02:33,pod_9219,default,0.88676303,0.579440301,316.069027,65.77886009,77.5254002,32.16622554,2.489036276,Normal,Killed,True,85335,normal
01/01/2023 00:34,pod_2087,default,0.029840652,0.333703441,878.9085491,107.4498606,48.33397834,91.16257753,79.86126482,Normal,Killed,True,79834,cpu_exhaustion
01/01/2023 03:21,pod_12114,default,0.809629932,0.960161291,397.4659434,179.0501978,41.1532146,29.95884102,56.65104342,Error,Failed,False,56817,pod_failure
01/01/2023 00:29,pod_1748,prod,0.363224166,0.193406972,810.8029836,150.3616615,96.94514054,89.72871663,44.80060055,Warning,Killed,True,187709,pod_termination
01/01/2023 03:24,pod_12243,kube-system,0.235026845,0.993158913,125.6279603,164.3657198,91.54879737,62.20729462,46.38102976,Warning,Failed,True,55724,pod_failure
01/01/2023 02:01,pod_7275,default,0.354228511,0.195579277,919.6565839,111.1971391,76.79439109,81.4365408,56.15434436,Normal,Killed,True,47193,disk_io_bottleneck
01/01/2023 03:18,pod_11881,default,0.294471796,0.007112848,6.881668398,52.08698779,51.81519424,16.13973764,79.36825173,Error,Failed,True,120749,pod_failure
01/01/2023 00:53,pod_3213,default,0.925341529,0.120601597,73.25008168,86.76599157,84.79802096,82.58520904,16.63865955,Warning,Completed,True,146737,overheating
01/01/2023 00:00,pod_35,prod,0.124060239,0.950462329,761.4647812,167.794998,83.14917111,85.37414932,88.00685834,Error,Completed,False,184651,network_latency_issue
01/01/2023 04:04,pod_14644,dev,0.623141831,0.611349215,927.6897092,113.464705,40.59078041,77.21085646,84.9993614,Normal,Killed,True,107671,disk_io_bottleneck
01/01/2023 02:23,pod_8600,kube-system,0.964708043,0.852864767,224.7795677,1.354736826,33.29279263,23.65658549,41.56361525,Normal,Killed,True,101172,normal
01/01/2023 03:46,pod_13610,kube-system,0.619039524,0.439114002,225.2024068,30.1942219,93.79318724,99.22445808,7.167212575,Warning,Failed,False,17001,pod_failure
01/01/2023 00:47,pod_2879,default,0.716400366,0.876830899,520.8316027,122.6718766,22.30011251,73.69179683,35.20027453,Warning,Completed,True,126424,normal
01/01/2023 02:21,pod_8484,prod,0.907205701,0.094055199,359.0631249,115.0247872,21.1228634,1.876422673,19.51946659,Normal,Failed,False,161922,normal
01/01/2023 02:59,pod_10796,prod,0.895073512,0.444264574,453.7400498,156.9949927,74.54846391,47.18835903,49.90343067,Error,OOMKilled,False,94389,memory_exhaustion
01/01/2023 01:45,pod_6330,kube-system,0.158195367,0.638930801,244.6969305,43.3626308,92.30481348,7.891882077,36.50069356,Error,Killed,True,195061,pod_termination
01/01/2023 02:45,pod_9954,prod,0.45154576,0.782229631,495.0528935,53.9966003,82.33038735,58.77970131,8.987698951,Normal,OOMKilled,True,26857,overheating
01/01/2023 00:22,pod_1372,dev,0.931648467,0.395708117,8.36580065,39.54012048,98.07881564,73.61897624,15.74956365,Normal,Completed,True,160574,overheating
01/01/2023 02:29,pod_8973,default,0.754978591,0.316204825,907.9231915,138.0312384,59.11531854,82.94917202,12.4940776,Warning,Failed,True,27404,pod_failure
01/01/2023 03:37,pod_13073,default,0.80564642,0.546349488,442.3772555,6.544410324,90.82323196,37.44038757,5.407269345,Warning,Completed,False,124486,overheating
01/01/2023 02:59,pod_10792,dev,0.046056205,0.601873286,966.1864266,73.21473185,69.86800104,90.27161184,62.21469119,Normal,Failed,False,76466,cpu_exhaustion
01/01/2023 00:37,pod_2270,kube-system,0.970578085,0.387469131,591.9441458,178.8547982,61.76137132,15.89722564,36.09302469,Warning,OOMKilled,True,145633,memory_exhaustion
01/01/2023 00:56,pod_3386,prod,0.120118564,0.342155073,318.6650744,176.123548,26.96384452,47.92179622,25.46336813,Error,OOMKilled,False,127750,memory_exhaustion
01/01/2023 03:37,pod_13031,kube-system,0.993159308,0.167387368,533.4282502,160.2428244,28.9016218,24.74109868,97.51560629,Normal,Completed,False,79815,memory_exhaustion
01/01/2023 03:56,pod_14179,dev,0.547766902,0.773799477,977.7481494,51.46804744,31.48136415,16.46842444,18.82515458,Normal,OOMKilled,False,49061,disk_io_bottleneck
01/01/2023 00:14,pod_868,kube-system,0.842471886,0.43478837,119.7214179,146.8551922,74.90853818,74.62516544,45.93932435,Warning,Started,False,127559,normal
01/01/2023 01:40,pod_6029,kube-system,0.699721909,0.23135811,99.60088563,48.11024154,92.81046204,89.61833879,54.46985013,Error,OOMKilled,True,156053,memory_exhaustion
01/01/2023 01:52,pod_6760,default,0.77666524,0.400486774,627.1306087,106.3747672,44.55251696,2.20338207,54.18710624,Error,Killed,False,53831,pod_termination
01/01/2023 00:00,pod_15,prod,0.511985353,0.28041777,154.7733322,192.5128797,51.63492902,80.55911878,38.42609407,Error,Killed,True,93589,pod_termination
01/01/2023 02:44,pod_9851,default,0.026566095,0.574428637,721.9511198,169.2584394,92.95911181,59.9400782,85.05672045,Error,Completed,True,74424,network_latency_issue
01/01/2023 01:54,pod_6885,default,0.727868804,0.054647262,877.7043796,156.2243512,31.51242951,11.30823613,94.98266827,Warning,OOMKilled,True,24189,memory_exhaustion
01/01/2023 00:46,pod_2771,kube-system,0.134769821,0.732695241,251.622127,27.98401618,59.48767814,85.0258785,46.44409759,Error,OOMKilled,False,40359,memory_exhaustion
01/01/2023 01:08,pod_4081,default,0.18997253,0.081069951,477.77394,63.78751107,79.65987399,54.84032515,21.24234605,Normal,Killed,False,60378,normal
01/01/2023 02:24,pod_8661,prod,0.336022702,0.268601726,992.2857339,113.2501439,84.16365624,45.84040286,1.293424449,Warning,Started,True,190002,disk_io_bottleneck
01/01/2023 03:51,pod_13900,prod,0.200777626,0.972258526,112.5947805,22.43112056,87.33175517,77.03009459,18.05235209,Error,Failed,True,90351,pod_failure
01/01/2023 03:41,pod_13269,kube-system,0.205437315,0.481254968,525.2857928,52.9311497,70.02586122,1.558242745,28.55223307,Warning,Completed,False,198430,normal
01/01/2023 03:25,pod_12306,kube-system,0.87200601,0.67624246,34.52003622,134.3677199,66.16149582,74.51309844,94.32901294,Warning,Completed,False,137907,memory_exhaustion
01/01/2023 01:09,pod_4153,default,0.501402558,0.344085611,788.8207298,35.41341296,61.4160444,78.89846899,47.10408231,Error,Completed,False,15574,normal
01/01/2023 03:19,pod_11989,prod,0.94579038,0.988694344,660.8544245,40.43202517,35.84672995,3.559833044,50.98228478,Warning,OOMKilled,False,29260,memory_exhaustion
01/01/2023 01:37,pod_5834,default,0.147441014,0.99064251,252.0835869,106.3752028,20.75121666,13.07326673,22.77638236,Error,Started,False,59093,normal
01/01/2023 01:58,pod_7110,dev,0.994137207,0.634434954,645.9879349,136.2300165,61.33850651,78.90824902,18.23676057,Warning,Started,True,178001,normal
01/01/2023 03:11,pod_11490,prod,0.336229974,0.206942487,457.2970203,183.2224341,20.21388579,77.42363669,38.5313961,Normal,Completed,True,126036,network_latency_issue
01/01/2023 02:06,pod_7572,dev,0.449698657,0.718643079,461.83937,196.6149169,91.80696687,44.03056215,25.38654898,Normal,Failed,False,44412,network_latency_issue
01/01/2023 02:22,pod_8576,prod,0.668669551,0.62246095,466.8073468,87.42386331,89.73167854,47.75579633,38.68767362,Error,Started,True,42143,overheating
01/01/2023 01:07,pod_4034,default,0.247107782,0.335008282,866.3907325,157.1818729,21.73479527,34.0186874,59.44737065,Warning,Started,True,143854,network_latency_issue
01/01/2023 03:25,pod_12349,prod,0.405463733,0.081318186,219.8761172,5.311454244,85.3852966,9.292306588,88.35746181,Normal,Failed,False,135792,overheating
01/01/2023 01:12,pod_4338,kube-system,0.443147174,0.338115365,129.6005283,123.574164,48.99568152,98.07799308,34.28756402,Error,Killed,True,77897,pod_termination
01/01/2023 02:42,pod_9749,prod,0.801719693,0.829642325,40.27475759,169.521907,68.7218783,88.66972042,48.64340717,Warning,Completed,True,153193,network_latency_issue
01/01/2023 02:12,pod_7937,default,0.462415233,0.618853745,233.7054951,170.963138,47.28754247,21.13654115,89.42035944,Warning,Killed,True,126608,pod_termination
01/01/2023 01:59,pod_7168,kube-system,0.087480254,0.173604583,951.6045589,41.92086345,58.0897341,98.60909751,36.55573025,Warning,Started,False,119740,cpu_exhaustion
01/01/2023 04:04,pod_14688,dev,0.468862383,0.029962764,525.9345227,181.4774473,41.94775583,39.58119612,66.78956703,Error,Failed,True,84593,pod_failure
01/01/2023 03:30,pod_12620,prod,0.62053366,0.63835507,579.7332636,39.75182,73.36554919,5.949709226,27.49233295,Error,Completed,True,67374,normal
01/01/2023 02:11,pod_7912,prod,0.67603438,0.124931061,101.5835959,33.96102002,70.65425196,41.62060734,84.42552289,Error,OOMKilled,False,5508,memory_exhaustion
01/01/2023 03:20,pod_12051,default,0.806590094,0.983657999,943.1914319,25.58405745,72.55689682,54.60419368,76.46882459,Warning,Started,False,12837,disk_io_bottleneck
01/01/2023 02:15,pod_8144,default,0.538471083,0.012577923,920.0433307,121.1848,93.31325848,66.50884946,37.49963444,Error,OOMKilled,True,85712,memory_exhaustion
01/01/2023 03:06,pod_11167,kube-system,0.522496325,0.027290958,329.9034759,72.98390286,47.19078209,72.45800345,89.72957666,Error,Completed,True,190342,normal
01/01/2023 01:52,pod_6730,kube-system,0.390978586,0.329399129,464.5667758,87.01400351,59.81324195,82.28042044,76.76533324,Normal,OOMKilled,False,88130,normal
01/01/2023 00:26,pod_1562,prod,0.712158086,0.70020304,683.7196183,83.64953131,71.98387079,15.45158262,86.97003627,Normal,OOMKilled,True,125598,normal
01/01/2023 02:38,pod_9502,dev,0.415478217,0.543237734,242.4534422,96.665699,53.84417856,29.4878078,68.47608565,Error,Killed,True,184828,pod_termination
01/01/2023 01:08,pod_4084,kube-system,0.822778547,0.969511734,206.812733,13.08664834,80.84021979,62.96500762,79.97665165,Normal,Killed,True,185677,overheating
01/01/2023 02:29,pod_8979,default,0.100627342,0.5374994,722.5887477,99.71189458,53.25561948,29.36237255,86.31983416,Normal,Killed,True,139196,normal
01/01/2023 02:43,pod_9819,dev,0.23898512,0.352875096,600.2400484,66.6592901,74.65001149,77.66509206,37.26009569,Error,Completed,False,110506,normal
01/01/2023 00:40,pod_2459,default,0.028183781,0.23693033,198.3428121,154.1702802,20.59779714,9.079502948,44.95287333,Error,Failed,True,117703,pod_failure
01/01/2023 03:09,pod_11377,kube-system,0.434175007,0.833908314,907.040644,185.714156,97.90493904,63.5071909,76.12375459,Normal,Killed,False,100040,disk_io_bottleneck
01/01/2023 04:08,pod_14930,dev,0.118811478,0.290328697,380.4629254,193.1694691,82.27980291,68.56903306,80.61262493,Error,Killed,True,176409,pod_termination
01/01/2023 02:00,pod_7228,dev,0.107703617,0.516720504,70.93786916,25.32602188,47.59454516,81.76353093,89.3931294,Error,Completed,True,125275,normal
01/01/2023 03:01,pod_10876,dev,0.496853293,0.489982307,849.5180582,197.2962107,32.6617189,40.06343718,48.28347098,Normal,Started,True,9325,network_latency_issue
01/01/2023 03:31,pod_12679,kube-system,0.906735999,0.084079737,251.1235623,166.7072606,76.90763059,19.65517696,52.83798974,Error,Killed,False,20077,pod_termination
01/01/2023 03:36,pod_12975,kube-system,0.06893416,0.960827624,582.0104911,3.230211514,77.96483524,63.24732715,54.622397,Warning,Completed,False,129228,normal
01/01/2023 00:27,pod_1659,kube-system,0.907685408,0.331025064,157.6348458,154.0682744,47.41221982,27.85159138,75.37519328,Warning,Killed,False,33980,pod_termination
01/01/2023 01:59,pod_7157,kube-system,0.230645009,0.352042595,760.917202,182.0768509,20.43555408,80.85839794,51.88912501,Error,Completed,False,81692,network_latency_issue
01/01/2023 00:22,pod_1370,dev,0.585003327,0.838070649,746.2055589,94.4865058,70.83831552,39.45069072,86.12517188,Normal,Started,False,197263,normal
01/01/2023 01:21,pod_4918,kube-system,0.142390749,0.983364358,67.2180023,130.4213694,48.68829714,79.04527551,63.75433811,Error,OOMKilled,False,198716,memory_exhaustion
01/01/2023 03:21,pod_12084,dev,0.251050696,0.162956916,981.4257461,96.8963644,21.43351291,76.73592972,46.86362273,Normal,Completed,True,104719,disk_io_bottleneck
01/01/2023 01:54,pod_6877,kube-system,0.34901469,0.859327235,643.2964984,4.010278121,25.23419406,14.05226611,11.4194806,Normal,Failed,False,152756,normal
01/01/2023 01:03,pod_3795,default,0.937174074,0.202331509,272.598798,93.433849,63.91324978,65.73020381,43.97590102,Warning,Completed,False,20672,normal
01/01/2023 00:48,pod_2882,dev,0.322376367,0.909832208,551.9017142,132.4185956,65.33580772,24.05685716,26.13037603,Error,Completed,False,13246,normal
01/01/2023 03:31,pod_12674,kube-system,0.451916544,0.887842382,351.1866145,18.81857335,34.95818137,97.11728719,29.96606559,Error,Killed,False,91537,pod_termination
01/01/2023 03:31,pod_12683,default,0.452011446,0.536309229,402.705589,77.1510734,58.30708212,98.66672274,97.10297569,Error,OOMKilled,True,112190,memory_exhaustion
01/01/2023 00:10,pod_657,kube-system,0.20316286,0.274802158,623.4038671,199.9560196,60.01844356,80.55857192,86.82537896,Error,OOMKilled,True,128910,memory_exhaustion
01/01/2023 03:16,pod_11763,dev,0.106102402,0.163872292,412.2070672,123.6153216,55.43661524,52.65301915,50.98292224,Error,Started,True,148381,normal
01/01/2023 02:41,pod_9716,kube-system,0.640763435,0.415330986,211.1269721,70.76157747,54.54917842,79.6656608,98.26228198,Warning,Started,True,86377,memory_exhaustion
01/01/2023 03:26,pod_12380,dev,0.908616771,0.723853666,715.1579569,189.2955734,88.43632983,70.00963675,82.08612643,Warning,Failed,True,94257,pod_failure
01/01/2023 01:41,pod_6088,default,0.928123381,0.533678525,335.1915188,95.57182578,73.07012812,47.41474809,85.75420702,Error,Killed,True,28604,pod_termination
01/01/2023 03:02,pod_10920,default,0.486133008,0.035841577,184.1107992,131.5421914,73.43773472,6.670168336,4.217847979,Normal,Killed,True,128941,normal
01/01/2023 01:32,pod_5527,dev,0.085279925,0.53241027,125.1957187,7.244835566,97.49916411,14.49624597,31.16317003,Error,Started,True,154197,overheating
01/01/2023 04:03,pod_14614,prod,0.481014575,0.668377201,90.73143215,181.3800336,57.50942394,27.14438551,41.57395057,Warning,Killed,False,99782,pod_termination
01/01/2023 00:41,pod_2477,default,0.978785889,0.407108754,337.0708144,131.6549119,94.88872305,75.56272913,47.14640268,Normal,Failed,True,151513,overheating
01/01/2023 03:20,pod_12055,prod,0.189828797,0.918778841,78.32274276,28.6861808,56.83815537,64.77464435,48.94956026,Warning,OOMKilled,True,150908,memory_exhaustion
01/01/2023 02:47,pod_10059,kube-system,0.199578968,0.456334775,59.40353783,190.9012874,52.1992483,71.90411822,86.10036889,Warning,Failed,True,133761,pod_failure
