pod_name,namespace,cpu_allocation_efficiency,memory_allocation_efficiency,disk_io,network_latency,node_temperature,node_cpu_usage,node_memory_usage,event_message,scaling_event,pod_lifetime_seconds,predicted_failure,predicted_failure_label
1431,0,0.610477238,0.720694409,864.9944415,26.0821155,86.39787762,98.18802419,23.5324302,0,False,156667,0,cpu_exhaustion
2713,3,0.330465323,0.120356983,83.62588327,105.2122218,31.40979514,78.85494718,94.53779148,4,False,38327,2,memory_exhaustion
4877,3,0.011565916,0.378304815,676.5433383,116.3597172,27.98486737,16.05458725,11.40430655,2,False,35417,7,pod_termination
1856,2,0.927723849,0.977229991,834.6076,190.790155,61.14748747,48.21382178,50.1647754,2,True,95919,7,pod_termination
3681,0,0.499947168,0.124797284,856.1104245,7.221991716,97.07276421,86.75660148,1.715238821,2,False,191105,5,overheating
1744,0,0.589612287,0.827648679,529.856965,50.06808134,71.98844488,13.94973297,62.52537898,2,False,80535,7,pod_termination
3080,0,0.708512713,0.978518959,86.88742061,135.0903343,58.2383338,61.8529653,69.38062807,1,False,70668,6,pod_failure
536,0,0.637240193,0.158099625,985.4113675,29.2279926,70.98289047,13.31206067,60.49596948,3,True,71939,2,memory_exhaustion
168,1,0.109710351,0.845002176,56.87790148,165.4998234,79.20680001,5.358549215,46.43732134,1,False,155148,6,pod_failure
4074,1,0.579937215,0.51173523,784.7456464,150.7902525,71.0964882,45.12203048,19.88883006,3,False,46036,2,memory_exhaustion
2022,3,0.551189403,0.685951948,671.408713,112.3810381,65.61705112,25.75912379,1.076061523,2,True,192684,7,pod_termination
782,1,0.578581812,0.366770691,299.5351498,114.4287432,52.0233097,70.38334791,89.02108077,2,True,172537,7,pod_termination
3053,0,0.367010522,0.078979961,743.1254747,152.6734622,37.26119815,43.40187523,48.90732875,4,True,69648,3,network_latency_issue
4140,1,0.247835116,0.598758342,574.0046244,107.7403347,59.23524497,76.17440292,86.75424831,3,True,96016,2,memory_exhaustion
3035,1,0.065432179,0.566859607,614.1761139,168.926727,80.59699957,62.37148502,73.58783839,2,False,37645,7,pod_termination
3578,2,0.304609942,0.538822413,526.8797717,25.73281913,79.88814911,56.79088595,45.40613272,3,False,55238,2,memory_exhaustion
4356,0,0.140093191,0.892880434,30.76114177,170.2281551,37.7549299,52.04169595,37.528582,4,True,28903,3,network_latency_issue
4814,1,0.553627347,0.095156795,105.7460364,102.505795,54.27300399,74.3786108,52.03629396,3,False,80542,2,memory_exhaustion
4835,3,0.446508967,0.309752699,149.7263084,38.819877,63.04108438,59.11541861,11.60571279,2,True,22973,7,pod_termination
3683,0,0.948336864,0.980005792,68.81628982,10.24201996,97.54214274,93.81720634,71.05414688,2,False,168559,7,pod_termination
3047,3,0.748234149,0.628643442,604.100902,157.2116895,97.71656245,96.43837579,58.70027443,0,True,64527,0,cpu_exhaustion
4069,2,0.288954564,0.558741491,606.5956828,11.84463721,24.78970701,51.19743062,58.94005789,1,True,131204,6,pod_failure
3507,3,0.678277277,0.992074503,677.6142896,1.944608585,57.37082101,58.31803341,79.0581373,0,True,79076,4,normal
3554,1,0.985535114,0.341802496,384.7993132,82.62364787,32.47022673,69.82888572,52.20671005,4,True,169167,4,normal
2969,1,0.390078412,0.08259259,534.1176253,8.692333448,91.50860627,28.44754742,25.60618008,1,False,11246,5,overheating
3793,2,0.540461952,0.627950212,319.8581697,85.39380889,88.23800297,81.08030948,33.18282065,1,True,124723,6,pod_failure
4928,0,0.266111278,0.735674049,718.0963565,101.5999362,41.87353672,5.016831522,43.44962826,0,False,73697,4,normal
163,3,0.311932542,0.040052685,263.2289601,116.8833115,45.09941621,50.84302204,60.37540139,0,True,10725,4,normal
4584,3,0.590387944,0.397053538,906.5809316,29.83790751,35.2301941,71.44130127,22.26999092,2,False,21521,7,pod_termination
4656,1,0.123248336,0.902401077,484.8421281,98.84880781,50.39425642,27.24262076,58.30563147,2,False,21220,7,pod_termination
2779,0,0.505382134,0.031964124,236.105176,68.62586345,83.52020884,66.86373825,79.12815436,0,True,85104,5,overheating
1573,2,0.275267275,0.170873114,121.3847972,132.3651399,55.57996197,20.76684637,49.11604415,0,True,29516,4,normal
3590,3,0.13057015,0.850617789,589.931076,88.78996549,94.36682365,14.64596036,61.02094244,2,True,183825,7,pod_termination
1359,0,0.615688214,0.666336532,982.9123998,175.5921544,21.78986919,42.54517513,17.52602036,1,True,45520,1,disk_io_bottleneck
3672,1,0.543071584,0.217515877,992.0032835,149.8256435,23.26387938,60.45083698,45.74322358,3,False,45718,1,disk_io_bottleneck
944,2,0.906069511,0.328500151,916.859959,101.4509718,83.19712296,55.65005536,31.43327525,1,True,185384,1,disk_io_bottleneck
2093,0,0.567405579,0.197986888,754.2166229,169.3247974,47.72250282,47.69988831,22.69612396,4,True,60893,3,network_latency_issue
4740,3,0.033264281,0.29856073,569.9107713,133.9897801,26.44513734,63.80528451,31.93979558,4,False,39784,4,normal
1934,2,0.068942676,0.247451659,151.6864078,154.7742472,90.23115014,73.6870942,49.20797003,4,False,24489,3,network_latency_issue
186,3,0.046423209,0.050841974,409.8407057,129.9180319,36.88243217,47.68612915,33.48291446,3,True,147058,4,normal
754,1,0.920426484,0.254239927,551.2957142,165.959376,75.1118609,54.67547134,17.20102962,4,True,182510,3,network_latency_issue
3030,2,0.490194529,0.590610873,886.1365834,0.621487565,88.44489533,83.59414535,88.10466512,0,True,133841,5,overheating
339,3,0.20268933,0.273650396,661.029452,29.38196183,67.8711797,78.46519221,77.7473585,0,False,177597,4,normal
3560,1,0.898487115,0.175799896,468.2814936,60.5302745,39.56711972,67.2298881,42.59336391,2,False,36844,7,pod_termination
432,1,0.543995279,0.187498422,340.0684421,48.85624727,76.76768026,42.37469038,58.40790324,2,False,28462,7,pod_termination
1419,0,0.923689878,0.011927214,436.151571,111.8890851,96.45030362,55.63512195,32.04976755,2,False,51041,5,overheating
4688,2,0.541260559,0.596795396,52.41685026,3.029606763,90.42758737,47.4049346,19.81644826,4,False,36157,5,overheating
4277,1,0.143236541,0.202944737,994.7923585,73.56748071,99.77275967,88.14183827,22.07497659,4,True,127812,1,disk_io_bottleneck
418,0,0.155968409,0.482067727,725.2295481,64.7160374,42.34018121,29.53225469,3.625486832,2,True,92376,7,pod_termination
1982,0,0.989477668,0.961246618,408.8498041,48.65824455,55.30709071,11.03679831,89.08963439,1,True,110853,6,pod_failure
3827,3,0.478155281,0.303736932,24.20654065,83.97962089,22.50271148,17.20384493,76.74885445,0,False,11545,4,normal
981,3,0.632643493,0.417444197,145.0371959,147.8678026,98.80317722,35.96910959,93.32402867,0,False,54263,2,memory_exhaustion
3700,2,0.707782212,0.144027065,565.0254341,65.53808046,91.16217308,65.74161576,88.89168914,1,False,62282,5,overheating
1671,1,0.643142037,0.16097795,331.5562791,16.13461768,27.72188631,44.62862489,47.00973597,1,False,106027,6,pod_failure
564,3,0.828249544,0.828760145,996.2339522,157.7064767,90.66295492,58.72848516,22.85093209,2,False,122169,1,disk_io_bottleneck
2235,2,0.673267812,0.15418623,568.2645736,89.50339706,29.82207008,48.78249563,23.02920103,0,True,83123,4,normal
3961,3,0.704528466,0.872462266,532.8987144,132.1337509,81.6810835,82.05400601,77.00799533,0,False,145545,5,overheating
1155,3,0.777483986,0.12745457,108.183643,174.7210467,73.72396522,59.67515371,34.03339301,1,True,175926,6,pod_failure
701,2,0.256181479,0.853566338,379.1767398,54.47596749,63.63491055,28.69648791,51.07600302,4,True,160563,4,normal
3711,1,0.807390775,0.511111769,110.7289684,163.9427415,63.17786513,66.18672711,31.52696241,3,True,178858,3,network_latency_issue
1501,1,0.462616822,0.551346779,368.7748619,44.84080217,55.01527757,19.10858625,53.79228158,3,True,93795,2,memory_exhaustion
1999,1,0.416859945,0.937678271,127.1551597,199.3894046,24.92886295,15.35720822,88.18824243,4,True,95356,3,network_latency_issue
4966,3,0.536476759,0.69279721,525.7960094,185.7536047,85.7124347,16.08173561,84.44491295,0,False,111336,3,network_latency_issue
4710,1,0.561167785,0.108617362,557.104804,125.7606544,48.37513397,40.09986637,10.10285837,3,True,127236,2,memory_exhaustion
4427,0,0.186249052,0.20122024,888.2967604,77.51470554,96.32634648,20.55484284,1.087815729,2,False,114323,7,pod_termination
4794,3,0.984767321,0.97142132,331.1097007,64.57528548,21.01960842,34.10449096,39.51008036,2,False,64954,7,pod_termination
2780,1,0.286214986,0.242012717,529.5249663,46.50060057,87.75253854,8.875124321,61.31131759,3,False,104873,2,memory_exhaustion
3651,2,0.184126291,0.352423804,109.5181679,189.2548991,58.46542737,31.44555717,43.35717291,4,False,132546,3,network_latency_issue
2593,0,0.171846818,0.456264154,526.4628078,75.86773188,60.06195144,74.55308275,23.48926758,0,False,182207,4,normal
1648,3,0.914075331,0.701648828,411.4170057,79.81478236,66.90019292,89.09500627,39.24744792,0,True,126775,4,normal
4712,2,0.951492455,0.367095234,682.075045,73.59321213,74.2692068,80.68633314,63.82659215,1,False,4334,6,pod_failure
7,1,0.512283557,0.909879688,173.8815199,147.0559649,96.34622589,98.25124787,48.83067555,0,True,92823,0,cpu_exhaustion
3486,2,0.168295374,0.571107158,433.5490997,190.4177729,62.75881345,99.22457335,83.32925608,4,False,46613,0,cpu_exhaustion
4769,0,0.710517408,0.161906098,109.3641366,43.12625713,54.25827825,51.24482869,70.78774851,0,False,48390,4,normal
365,3,0.856769961,0.951699527,441.3566042,2.330546336,49.65254949,3.24403414,34.93433,2,False,152575,4,normal
1649,3,0.28734297,0.639553255,32.9424172,44.03713895,99.89278144,40.12585796,61.79789119,2,False,144457,7,pod_termination
32,3,0.540543878,0.78453392,401.9793037,26.37568621,35.35568457,36.37416272,53.92167903,4,True,12658,4,normal
2474,0,0.457609515,0.807537232,339.7940465,32.53912207,70.7370138,11.67924422,47.89012234,3,False,135620,2,memory_exhaustion
1500,2,0.827508051,0.769534079,821.205097,91.21492277,41.5768093,98.10419393,28.11504188,2,False,193638,7,pod_termination
718,3,0.590865455,0.539343828,371.9169875,188.1370493,22.84803861,1.871837568,1.184801783,4,False,9065,3,network_latency_issue
1258,2,0.863117082,0.6461155,28.05321509,17.00294273,57.95782506,65.00877658,23.79858522,1,True,16734,6,pod_failure
4856,1,0.57404015,0.17211245,303.9060078,117.7983532,55.76181982,3.767627612,84.25033937,3,False,145537,2,memory_exhaustion
2346,2,0.996800177,0.442676706,121.2349567,111.6293287,37.90991821,78.09392795,8.312766859,3,True,162483,2,memory_exhaustion
1015,1,0.258453818,0.119330742,797.9512099,25.2427743,75.8165034,90.05721578,77.05347703,1,False,79094,6,pod_failure
3839,2,0.065296177,0.193518934,730.335776,50.81676574,45.13676635,83.46264367,14.67648541,3,False,21309,2,memory_exhaustion
1653,2,0.763746199,0.374446802,948.8109387,144.7396067,87.44364795,0.262560005,71.5786778,1,False,85925,1,disk_io_bottleneck
1061,0,0.694446269,0.57804998,766.8206407,41.82520225,39.51060443,86.09131578,51.00406115,2,False,93406,7,pod_termination
46,3,0.716614226,0.576072561,557.5582969,52.62620372,22.34404862,53.88953875,66.62837905,4,True,68052,4,normal
2794,2,0.798602677,0.481705406,366.0392576,105.7974238,97.15355151,63.68577064,77.13731944,4,False,50425,5,overheating
165,3,0.096838051,0.421348565,421.6105758,153.9946518,89.00436747,89.82705248,36.55288014,3,False,37937,2,memory_exhaustion
230,3,0.551086691,0.63469168,738.5563801,51.15009636,22.94271495,24.5820874,6.748629794,1,False,55321,6,pod_failure
3635,0,0.54738157,0.437165304,673.3242483,60.88288076,78.7665136,43.24524688,76.93447673,4,True,177861,4,normal
1162,2,0.785276126,0.247975155,552.6324024,171.2115714,54.114763,41.74267667,76.65193502,3,False,49496,2,memory_exhaustion
1804,1,0.585696614,0.508281084,95.11671509,91.20317583,23.36212484,20.40822764,3.86709319,4,True,168263,4,normal
2726,0,0.363705186,0.888237793,449.7951709,18.32224202,53.91973997,84.10298431,45.24826143,1,False,60049,6,pod_failure
4444,1,0.374941071,0.916628235,52.58506919,172.6706975,51.81017531,5.708324592,63.56248255,1,False,25287,6,pod_failure
4924,0,0.889218426,0.630500224,168.4740589,95.93385699,39.64268076,99.5627003,96.67796611,2,True,77601,0,cpu_exhaustion
1924,1,0.835344782,0.153897088,845.9148479,33.33015546,43.07524118,95.24003696,82.65972762,3,True,126961,0,cpu_exhaustion
889,3,0.448578718,0.390642939,401.2118753,192.3167723,20.00049392,11.44382024,48.24514512,4,False,139940,3,network_latency_issue
4733,0,0.167167463,0.55104033,761.5593954,160.8286971,92.28919538,47.28725583,56.73238251,0,False,185440,3,network_latency_issue
1074,1,0.564758971,0.257324336,756.6305193,5.690866479,42.24129946,56.74572866,93.69289321,1,False,136874,6,pod_failure
4056,1,0.630915466,0.036637726,976.4615477,125.3642588,58.21240492,16.22430082,57.65482055,3,False,196133,2,memory_exhaustion
2955,0,0.595771553,0.955216469,268.029997,67.42165116,53.98262184,46.6074716,52.38810337,1,True,77923,6,pod_failure
3806,2,0.489646143,0.30143473,603.8285955,20.1873745,36.18961707,96.30124697,43.30999844,1,True,29906,6,pod_failure
2682,1,0.644230613,0.873636761,683.9595116,40.65498006,42.6349491,91.62039183,44.08357893,4,True,155183,0,cpu_exhaustion
3218,0,0.4587562,0.198416176,650.1044806,53.27096756,65.62340532,61.63418618,53.04257837,0,False,55648,4,normal
36,0,0.493791817,0.17020045,229.3725787,198.9446417,37.89060027,79.26118936,7.081595567,1,False,153245,3,network_latency_issue
1336,3,0.932228765,0.18541837,507.8161268,103.1624452,50.34630325,91.35412961,99.29963885,0,False,159207,0,cpu_exhaustion
3270,1,0.824906418,0.763992659,852.6670789,123.9027985,96.42072284,7.708362289,92.4841381,4,True,159844,2,memory_exhaustion
4005,0,0.305516149,0.589934024,368.5076099,39.96184432,29.2132627,14.38321397,14.78337616,1,False,86323,6,pod_failure
338,2,0.409083067,0.161012184,23.19118696,55.71621752,26.32090874,63.04039006,18.84422007,4,True,104643,4,normal
2329,1,0.959299456,0.057077212,348.9309664,20.54300012,35.43900493,32.34132973,34.86883282,1,False,186075,6,pod_failure
3500,0,0.593844399,0.067028836,166.7605724,152.7320948,93.01671324,27.6741054,66.14376895,1,False,49813,6,pod_failure
4991,0,0.133727985,0.051458802,972.921711,164.835496,62.04116889,6.09797351,36.98918815,2,True,2545,1,disk_io_bottleneck
3729,2,0.889945347,0.131307835,193.134192,42.17488999,47.07763577,76.28377459,37.80941034,3,False,149793,2,memory_exhaustion
466,1,0.121803034,0.306894071,818.8808549,108.7762309,27.55677084,4.705105885,27.23180458,4,False,185315,4,normal
3980,3,0.35103815,0.048787377,857.021821,116.5013126,43.47616494,13.24136982,65.7446948,1,False,29585,6,pod_failure
2230,1,0.179924289,0.541676231,375.1204775,172.9725147,42.29243394,66.81236801,67.63149831,1,True,149031,6,pod_failure
4578,2,0.937248022,0.888127646,32.53939617,50.43314209,71.90800471,45.76998228,76.945729,2,False,165411,7,pod_termination
2719,3,0.842691262,0.433974217,641.8565805,110.1656143,99.47652819,52.79525113,34.87492232,4,False,178992,5,overheating
3867,3,0.305640567,0.686363576,138.7319346,5.503536822,59.80833713,15.39716311,44.53095138,1,True,178612,6,pod_failure
3580,0,0.406080791,0.315197587,227.6443737,160.4961903,63.13137934,20.37697,67.01843645,3,True,51978,2,memory_exhaustion
3998,0,0.234475968,0.309815465,65.37878072,139.5918037,54.9860484,85.27038445,10.40667498,0,True,182967,4,normal
715,2,0.740663517,0.958328213,974.6863554,121.4797915,54.74169098,13.63187133,62.09236627,3,False,16414,1,disk_io_bottleneck
2541,1,0.588631159,0.303694089,361.9705156,134.3811928,65.56254946,99.2068765,57.21222595,2,False,21022,0,cpu_exhaustion
173,1,0.681223616,0.119198439,426.6242202,124.888508,50.07312564,46.20516372,30.81219702,2,True,192126,7,pod_termination
449,0,0.260254954,0.34089314,187.0562614,111.3179993,31.91727722,8.588373335,37.57534739,3,True,113709,2,memory_exhaustion
3780,1,0.198511012,0.428539353,41.33893234,77.66147142,96.90617286,33.20313261,9.518830257,4,True,19432,5,overheating
2875,1,0.502908153,0.771480307,124.6406046,55.32937718,41.42107014,91.36242141,45.75544207,3,True,154825,2,memory_exhaustion
2065,1,0.133870241,0.10610936,937.9288734,69.19965897,45.74209561,75.2434242,75.28284687,1,False,34815,6,pod_failure
2423,1,0.860035748,0.906980461,271.8326392,16.20922681,94.27569962,26.43880099,29.90782808,2,False,66852,7,pod_termination
2325,0,0.958920061,0.340532875,728.1701909,62.21342946,80.38205486,24.86136008,56.93456476,1,True,194289,6,pod_failure
424,1,0.118865908,0.705692541,942.7907913,149.1961269,81.18567315,21.50752468,86.99800412,3,True,130035,2,memory_exhaustion
1859,3,0.708545679,0.494518876,299.3510885,173.5978015,51.93362124,79.91782466,41.3231666,3,True,146505,2,memory_exhaustion
3153,0,0.471259837,0.728840674,55.87071736,151.4397857,80.59415551,52.3837041,92.20290839,1,False,166782,2,memory_exhaustion
2424,2,0.289239416,0.148337761,964.5093305,67.79314847,80.09765749,64.84686488,49.67177287,0,True,166004,1,disk_io_bottleneck
602,3,0.148794466,0.560975399,858.1849007,54.21699498,72.92110631,57.85176556,58.57881618,0,False,24751,4,normal
2654,3,0.437686775,0.764996604,155.5660668,134.6880517,89.53915407,80.77847403,75.41865512,2,True,118515,7,pod_termination
1724,3,0.573694925,0.984451753,436.4694335,28.34393678,25.62147337,98.06983059,97.65130518,3,False,111776,0,cpu_exhaustion
3260,1,0.709764663,0.459851169,566.3589263,106.9802094,25.61314318,30.6999117,2.040434296,2,True,42894,7,pod_termination
2222,1,0.530305644,0.53103136,507.5935014,0.873471875,23.9045731,42.81722956,98.75696721,1,True,112296,2,memory_exhaustion
3565,3,0.244309962,0.464084513,883.097716,32.28606898,63.54548138,2.839881879,96.18021478,2,True,23068,7,pod_termination
4323,0,0.883918641,0.487342493,442.5517938,14.38965494,86.16918579,76.61490808,71.92866224,0,False,113612,5,overheating
3057,2,0.476171887,0.879367011,125.8695061,79.30021047,83.78024828,30.98639931,50.5995335,1,False,116552,6,pod_failure
3176,2,0.179705808,0.323406269,727.1993683,42.91357749,43.82950557,41.44228705,53.28168977,4,False,48248,4,normal
3815,1,0.026462697,0.56334209,387.7729932,32.30650086,47.59678341,3.320655582,11.28710379,4,True,89233,4,normal
1529,1,0.331451105,0.464651361,695.0860288,198.4542072,62.29461876,51.69998393,74.21863419,2,True,153513,7,pod_termination
4535,2,0.380482377,0.019772571,447.3024187,168.3506359,29.06142355,44.0838673,76.12078727,1,False,30967,6,pod_failure
154,0,0.787577834,0.709901885,970.8147909,196.3617143,48.36264961,18.3319806,73.35483518,2,False,81603,7,pod_termination
3331,0,0.16795227,0.595429311,364.2873313,15.48458433,97.4565736,37.65023328,32.20526579,4,False,80867,5,overheating
3083,2,0.085683334,0.656421206,262.1109802,72.38317158,67.82407998,39.06330856,95.49052834,4,True,115208,2,memory_exhaustion
2315,3,0.296895974,0.628544605,102.5639866,126.0092534,66.183538,77.35861749,98.98822091,0,False,44934,2,memory_exhaustion
4326,0,0.37327766,0.88289625,222.1595434,98.12219497,39.91963093,60.73948764,64.68894762,4,True,13731,4,normal
3922,3,0.963772218,0.429529707,965.4258435,129.9685821,63.20302041,24.04587814,56.86012854,2,True,94023,7,pod_termination
3698,2,0.517571063,0.08291395,526.9274171,36.13047829,33.30258295,73.06413356,0.481192668,4,True,54029,4,normal
1425,2,0.828495432,0.540416261,564.0044136,158.1820006,77.16531939,77.10166932,91.92667813,3,True,27541,2,memory_exhaustion
1281,0,0.713314654,0.218927614,491.8136816,8.004323589,63.45639233,81.85714531,2.102881017,0,True,187413,4,normal
3373,1,0.442265175,0.017433477,308.5398617,170.8164466,71.17552722,45.46505008,26.66328812,3,True,846,2,memory_exhaustion
2273,3,0.138523737,0.856647809,639.5798448,36.42974505,70.2511011,3.544063398,97.32322339,4,True,119207,2,memory_exhaustion
3825,0,0.310863375,0.371137972,34.25746898,187.098642,65.58336555,83.39038217,12.40125561,4,True,140259,3,network_latency_issue
5,3,0.430621402,0.894867165,944.8467484,76.07490469,95.85947202,13.82235984,3.287781788,2,True,6500,7,pod_termination
1706,3,0.815456275,0.883965138,427.6028468,16.31962475,66.07737294,86.15477365,24.99965559,4,True,42409,4,normal
2218,0,0.027104406,0.6423178,0.136347882,21.58056473,37.78722075,73.37174726,25.72675933,1,False,40518,4,normal
4723,0,0.295642446,0.385917817,56.163879,79.26473066,29.00949259,27.81832468,34.72151407,2,False,51340,7,pod_termination
1941,1,0.165964255,0.620082604,970.2257214,156.9893094,80.50752217,39.30520655,86.08220176,1,False,29411,6,pod_failure
4035,3,0.275152638,0.827409418,326.6232171,105.9620357,43.45185123,99.93390465,11.79760843,0,False,95755,0,cpu_exhaustion
4739,1,0.209665208,0.754665567,321.8260742,43.95740384,56.04484209,47.82804184,36.97889057,1,False,73001,6,pod_failure
70,2,0.318480116,0.82537502,303.9898106,16.16047856,52.41159408,9.653949266,30.83782983,4,True,167853,4,normal
2830,2,0.466482692,0.41319002,17.25445514,189.1321838,86.00911795,71.88534471,40.04765546,3,True,107473,2,memory_exhaustion
3490,2,0.730426226,0.887487922,864.718265,180.4739397,51.85451347,18.75271116,92.83386543,3,False,123341,2,memory_exhaustion
1003,3,0.633345972,0.073486853,139.2695375,34.81786207,95.36895875,37.89154049,45.611128,1,True,180053,6,pod_failure
1532,1,0.184985864,0.654118674,901.000307,119.7672396,37.70850082,93.0206326,13.25505515,1,True,158207,6,pod_failure
4011,3,0.138087178,0.934603785,197.2424938,123.161069,87.98994643,22.69427852,94.31570717,0,True,43111,2,memory_exhaustion
2796,1,0.818204843,0.811231253,981.5817624,39.26639206,95.17935492,42.91944838,5.739155324,1,True,135408,1,disk_io_bottleneck
1586,1,0.413104311,0.330485761,191.9332122,7.966104364,27.23561131,33.83069956,41.03927445,1,False,6194,4,normal
3856,0,0.316405056,0.378702572,490.6612382,152.0199134,22.20460646,71.82637329,57.58377214,2,False,122514,7,pod_termination
480,0,0.337244699,0.173426959,225.8114641,178.5464983,64.95983266,96.37691863,26.05084921,1,True,45650,6,pod_failure
4132,3,0.606330801,0.82142046,997.784629,114.8017546,66.11557848,53.31741642,74.83573157,0,True,108850,1,disk_io_bottleneck
4223,1,0.139872543,0.413338024,651.3229715,171.2240404,89.95450201,12.75804249,91.23558803,2,True,198876,7,pod_termination
1830,2,0.785238832,0.441507536,365.9866232,77.70681095,50.93152896,13.70634742,19.98639302,1,True,145771,6,pod_failure
2007,0,0.367820433,0.784897933,450.2286547,7.911446623,72.37681631,15.95348735,66.63117078,1,False,34344,6,pod_failure
373,0,0.993089378,0.047212451,178.2264579,62.87025746,67.84364091,35.87385152,61.0362228,1,True,174612,6,pod_failure
3733,1,0.522518423,0.988074538,330.9892389,38.48702519,86.41371611,97.83590547,89.41136827,0,False,153664,0,cpu_exhaustion
3455,0,0.316343429,0.61470194,107.9210236,96.39373689,60.47838335,48.97854632,88.23525614,4,True,48720,4,normal
4747,1,0.450606625,0.594125823,31.74825406,73.26489578,81.89558947,38.29028046,85.89821679,2,False,35301,7,pod_termination
4778,2,0.130889546,0.707785311,925.6451285,158.5874414,90.18342826,52.26862091,49.779383,0,False,125721,1,disk_io_bottleneck
2234,3,0.690270107,0.142460578,431.7385695,165.6238453,49.63179785,42.52762535,36.92875934,3,False,117951,2,memory_exhaustion
109,0,0.77351313,0.427639647,40.56432337,83.75795978,65.71732912,73.41540829,19.71659642,2,True,178437,7,pod_termination
3196,2,0.01225452,0.565310785,803.2928928,87.28739296,26.06060513,1.827776847,42.89809005,0,False,182092,4,normal
306,3,0.247586682,0.298363688,693.7361472,199.103781,60.41803239,33.89442412,18.58108923,0,False,9813,3,network_latency_issue
1342,3,0.921418473,0.488670914,199.5773028,45.03833281,77.90913624,95.05403544,9.236113213,1,True,145448,6,pod_failure
182,2,0.526418384,0.423208764,15.12923042,31.41340145,22.65769411,57.37680377,72.90760973,4,True,10474,4,normal
2001,3,0.153877042,0.202585151,694.4256528,86.83087321,64.59846281,6.983868509,10.0713089,3,False,107449,2,memory_exhaustion
3576,0,0.990308809,0.127225302,318.63474,165.5849101,43.58369681,28.85516401,90.70493957,0,False,38311,2,memory_exhaustion
3061,2,0.429882437,0.27652444,883.3347909,64.72778928,54.04900324,73.38733761,88.92443014,1,True,78129,6,pod_failure
3329,2,0.137370045,0.3212793,359.7201976,73.79300391,90.61353573,90.41001082,42.36956924,2,False,182073,0,cpu_exhaustion
4331,1,0.74869667,0.426978858,626.7475093,99.5833967,39.17819859,51.45334687,63.50415997,2,False,67793,7,pod_termination
4354,3,0.009529645,0.03467669,661.402277,57.3814824,87.55912528,71.90103604,36.52795964,1,True,44170,6,pod_failure
4476,3,0.789836987,0.712856345,721.7236643,35.42782701,88.46118221,25.19722749,56.94666699,4,True,59787,5,overheating
525,2,0.00686271,0.938441179,694.3795201,85.24998024,35.08332718,99.91225228,76.9531286,2,False,130093,7,pod_termination
2749,0,0.387093429,0.16402087,342.2634897,153.6193143,86.36795909,97.41742517,47.07788987,0,True,152618,0,cpu_exhaustion
549,0,0.119829298,0.849569708,170.3628113,76.07397726,95.83212349,10.90395182,36.21199554,2,False,192085,7,pod_termination
4890,3,0.217853935,0.804688438,336.8438545,150.567694,22.20980944,54.84186319,31.49217207,1,False,4467,6,pod_failure
3913,1,0.326934072,0.209465613,656.0471144,166.8057177,89.11667879,66.70275538,30.22086717,4,True,117294,3,network_latency_issue
2514,1,0.375788578,0.197870051,77.68466106,132.5490332,83.01391664,65.13511608,87.10584737,0,False,78803,5,overheating
1927,1,0.9172184,0.823425421,951.793474,16.87973647,89.3625195,64.1132403,47.30754784,3,True,149760,2,memory_exhaustion
2703,3,0.742081944,0.249561684,386.0792089,31.58361221,35.06031576,85.88304035,83.21203759,3,False,39314,2,memory_exhaustion
1262,3,0.276108756,0.018270011,214.112491,140.0482406,71.37440597,89.55073281,63.08884244,1,True,94563,6,pod_failure
1915,0,0.214091457,0.911323413,243.551505,141.0116102,79.03571256,6.908918241,58.33439228,0,True,123288,4,normal
1544,3,0.803361024,0.123738396,45.88675244,13.37468721,61.88291862,31.1358599,77.89699954,1,True,160867,6,pod_failure
3046,1,0.593267171,0.117630861,317.5334911,76.09700227,97.90411828,90.67387722,59.64494318,0,True,60507,0,cpu_exhaustion
3752,0,0.916946285,0.609820786,40.88839824,98.77089542,32.46000326,83.77707795,54.31650137,0,False,85344,4,normal
2152,0,0.785094366,0.217103974,816.1497751,180.2909869,50.1857941,98.69396796,90.58272586,0,True,178854,0,cpu_exhaustion
3962,3,0.44371502,0.861258795,708.2742366,138.9718897,67.71858034,59.24387765,98.79928892,4,False,112790,2,memory_exhaustion
3599,0,0.246941962,0.94430925,309.7233663,164.8061137,81.02187923,11.10480833,23.44567019,3,True,58766,2,memory_exhaustion
4123,0,0.422326378,0.45383806,964.8965918,179.937142,49.26846518,89.81184053,66.93110934,2,True,141813,7,pod_termination
3434,0,0.82951387,0.489642891,539.4620504,162.3394063,60.75840502,79.55516132,82.08957087,4,True,117508,3,network_latency_issue
1645,0,0.261177637,0.354914842,284.2511291,161.3060937,44.27830415,7.821287101,53.29603323,4,False,173232,3,network_latency_issue
1367,0,0.78577885,0.611027512,335.5713197,69.80545639,42.4304094,65.93980741,75.92195926,2,False,70487,7,pod_termination
2494,3,0.39560433,0.514221894,136.9220605,140.5907353,72.6431175,51.60061909,12.21100003,0,False,94174,4,normal
3523,1,0.585740518,0.481158115,29.78716011,27.03485431,32.04134578,89.22630616,9.045789411,4,False,129448,4,normal
3782,2,0.006340148,0.745050379,866.1932098,174.635067,21.36593559,18.23264586,77.25471698,3,True,199632,3,network_latency_issue
1593,0,0.222652728,0.162973072,820.2415513,68.21811838,86.98883151,99.78587151,30.83531037,4,True,21687,0,cpu_exhaustion
